LAT,LON,UTCTIMESOD,THICK,ELEVATION,FRAME,SURFACE,BOTTOM,QUALITY
75.751126,-44.012600,45836.1233,2955.50,3434.3159,2002051801001,557.31,3512.81,1
75.751063,-44.012119,45836.2212,2955.92,3434.3349,2002051801001,557.34,3513.26,1
75.750999,-44.011638,45836.3191,2956.32,3434.3539,2002051801001,557.36,3513.68,1
75.750936,-44.011157,45836.4170,2956.70,3434.3729,2002051801001,557.37,3514.07,1
75.750872,-44.010677,45836.5149,2957.04,3434.3910,2002051801001,557.39,3514.43,1
75.750809,-44.010196,45836.6128,2957.33,3434.4043,2002051801001,557.40,3514.73,1
75.750745,-44.009715,45836.7107,2957.58,3434.4177,2002051801001,557.42,3514.99,1
75.750682,-44.009234,45836.8087,2957.79,3434.4310,2002051801001,557.43,3515.22,1
75.750619,-44.008754,45836.9066,2957.99,3434.4443,2002051801001,557.45,3515.43,1
75.750555,-44.008273,45837.0045,2958.16,3434.4577,2002051801001,557.46,3515.62,1
75.750492,-44.007792,45837.1024,2958.33,3434.4728,2002051801001,557.48,3515.81,1
75.750428,-44.007312,45837.2003,2958.49,3434.4879,2002051801001,557.49,3515.98,1
75.750365,-44.006831,45837.2983,2958.66,3434.5029,2002051801001,557.51,3516.17,1
75.750301,-44.006350,45837.3962,2958.83,3434.5180,2002051801001,557.52,3516.35,1
75.750238,-44.005870,45837.4942,2959.01,3434.5331,2002051801001,557.54,3516.55,1
75.750174,-44.005389,45837.5921,2959.21,3434.5519,2002051801001,557.55,3516.76,1
75.750111,-44.004908,45837.6900,2959.44,3434.5709,2002051801001,557.57,3517.00,1
75.750047,-44.004428,45837.7879,2959.71,3434.5898,2002051801001,557.59,3517.30,1
75.749984,-44.003947,45837.8858,2960.03,3434.6088,2002051801001,557.61,3517.64,1
75.749921,-44.003466,45837.9837,2960.39,3434.6278,2002051801001,557.63,3518.01,1
75.749857,-44.002985,45838.0816,2960.74,3434.6501,2002051801001,557.65,3518.39,1
75.749794,-44.002505,45838.1796,2961.09,3434.6730,2002051801001,557.67,3518.77,1
75.749730,-44.002024,45838.2775,2961.42,3434.6959,2002051801001,557.70,3519.12,1
75.749667,-44.001543,45838.3754,2961.70,3434.7188,2002051801001,557.72,3519.42,1
75.749603,-44.001063,45838.4734,2961.91,3434.7418,2002051801001,557.74,3519.66,1
75.749540,-44.000582,45838.5713,2962.05,3434.7640,2002051801001,557.76,3519.81,1
75.749476,-44.000101,45838.6692,2962.08,3434.7859,2002051801001,557.79,3519.87,1
75.749413,-43.999621,45838.7672,2961.97,3434.8078,2002051801001,557.81,3519.78,1
75.749349,-43.999140,45838.8651,2961.73,3434.8298,2002051801001,557.83,3519.56,1
75.749286,-43.998660,45838.9630,2961.40,3434.8517,2002051801001,557.85,3519.25,1
75.749223,-43.998179,45839.0609,2960.99,3434.8723,2002051801001,557.88,3518.87,1
75.749159,-43.997698,45839.1589,2960.56,3434.8921,2002051801001,557.90,3518.45,1
75.749096,-43.997218,45839.2568,2960.13,3434.9119,2002051801001,557.91,3518.05,1
75.749032,-43.996737,45839.3547,2959.74,3434.9317,2002051801001,557.93,3517.67,1
75.748969,-43.996256,45839.4527,2959.42,3434.9514,2002051801001,557.95,3517.37,1
75.748905,-43.995776,45839.5506,2959.19,3434.9699,2002051801001,557.97,3517.17,1
75.748842,-43.995296,45839.6484,2959.12,3434.9871,2002051801001,557.99,3517.10,1
75.748778,-43.994815,45839.7463,2959.19,3435.0043,2002051801001,558.00,3517.19,1
75.748714,-43.994335,45839.8442,2959.39,3435.0216,2002051801001,558.02,3517.40,1
75.748651,-43.993855,45839.9420,2959.69,3435.0388,2002051801001,558.03,3517.72,1
75.748587,-43.993374,45840.0399,2960.06,3435.0561,2002051801001,558.06,3518.12,1
75.748524,-43.992894,45840.1378,2960.49,3435.0735,2002051801001,558.08,3518.57,1
75.748460,-43.992413,45840.2358,2960.94,3435.0910,2002051801001,558.09,3519.03,1
75.748397,-43.991932,45840.3337,2961.38,3435.1084,2002051801001,558.11,3519.49,1
75.748333,-43.991452,45840.4316,2961.80,3435.1258,2002051801001,558.12,3519.92,1
75.748270,-43.990971,45840.5295,2962.14,3435.1447,2002051801001,558.15,3520.29,1
75.748206,-43.990490,45840.6274,2962.41,3435.1671,2002051801001,558.17,3520.58,1
75.748143,-43.990010,45840.7253,2962.62,3435.1894,2002051801001,558.19,3520.81,1
75.748080,-43.989529,45840.8232,2962.82,3435.2117,2002051801001,558.21,3521.03,1
75.748016,-43.989048,45840.9211,2963.01,3435.2340,2002051801001,558.24,3521.24,1
75.747953,-43.988568,45841.0190,2963.19,3435.2565,2002051801001,558.26,3521.45,1
75.747889,-43.988087,45841.1170,2963.36,3435.2798,2002051801001,558.28,3521.64,1
75.747826,-43.987606,45841.2149,2963.52,3435.3032,2002051801001,558.30,3521.82,1
75.747763,-43.987125,45841.3129,2963.64,3435.3265,2002051801001,558.33,3521.97,1
75.747700,-43.986644,45841.4109,2963.75,3435.3498,2002051801001,558.35,3522.09,1
75.747636,-43.986163,45841.5088,2963.80,3435.3726,2002051801001,558.37,3522.17,1
75.747573,-43.985682,45841.6067,2963.82,3435.3906,2002051801001,558.39,3522.21,1
75.747509,-43.985201,45841.7045,2963.81,3435.4086,2002051801001,558.41,3522.21,1
75.747446,-43.984721,45841.8024,2963.79,3435.4266,2002051801001,558.42,3522.21,1
75.747383,-43.984240,45841.9002,2963.77,3435.4446,2002051801001,558.45,3522.22,1
75.747319,-43.983759,45841.9981,2963.75,3435.4627,2002051801001,558.47,3522.22,1
75.747256,-43.983278,45842.0960,2963.76,3435.4784,2002051801001,558.42,3522.18,1
75.747193,-43.982797,45842.1940,2963.81,3435.4940,2002051801001,558.31,3522.12,1
75.747129,-43.982316,45842.2919,2963.86,3435.5097,2002051801001,558.18,3522.04,1
75.747066,-43.981835,45842.3898,2963.90,3435.5254,2002051801001,558.04,3521.94,1
75.747003,-43.981354,45842.4877,2963.93,3435.5410,2002051801001,557.92,3521.85,1
75.746940,-43.980873,45842.5856,2963.97,3435.5601,2002051801001,557.79,3521.75,1
75.746876,-43.980392,45842.6835,2964.02,3435.5797,2002051801001,557.66,3521.69,1
75.746813,-43.979911,45842.7814,2964.20,3435.5993,2002051801001,557.61,3521.80,1
75.746750,-43.979430,45842.8793,2964.50,3435.6189,2002051801001,557.61,3522.11,1
75.746687,-43.978949,45842.9772,2964.94,3435.6384,2002051801001,557.64,3522.58,1
75.746624,-43.978468,45843.0751,2965.47,3435.6625,2002051801001,557.67,3523.14,1
75.746561,-43.977986,45843.1731,2966.13,3435.6880,2002051801001,557.69,3523.81,1
75.746497,-43.977505,45843.2711,2966.82,3435.7135,2002051801001,557.71,3524.54,1
75.746434,-43.977024,45843.3690,2967.52,3435.7389,2002051801001,557.74,3525.26,1
75.746371,-43.976542,45843.4670,2968.19,3435.7644,2002051801001,557.76,3525.95,1
75.746308,-43.976061,45843.5649,2968.78,3435.7908,2002051801001,557.79,3526.57,1
75.746245,-43.975580,45843.6628,2969.27,3435.8176,2002051801001,557.82,3527.09,1
75.746182,-43.975099,45843.7607,2969.73,3435.8444,2002051801001,557.85,3527.58,1
75.746118,-43.974618,45843.8586,2970.20,3435.8712,2002051801001,557.88,3528.08,1
75.746055,-43.974137,45843.9565,2970.70,3435.8981,2002051801001,557.90,3528.60,1
75.745992,-43.973656,45844.0544,2971.18,3435.9234,2002051801001,557.92,3529.11,1
75.745929,-43.973174,45844.1523,2971.64,3435.9475,2002051801001,557.94,3529.58,1
75.745866,-43.972693,45844.2502,2972.06,3435.9716,2002051801001,557.97,3530.03,1
75.745803,-43.972212,45844.3481,2972.41,3435.9956,2002051801001,558.00,3530.41,1
75.745740,-43.971730,45844.4461,2972.70,3436.0197,2002051801001,558.02,3530.71,1
75.745677,-43.971249,45844.5440,2972.88,3436.0399,2002051801001,558.04,3530.93,1
75.745614,-43.970767,45844.6420,2972.96,3436.0551,2002051801001,558.06,3531.02,1
75.745550,-43.970286,45844.7399,2972.97,3436.0704,2002051801001,558.08,3531.05,1
75.745487,-43.969805,45844.8379,2972.96,3436.0857,2002051801001,558.09,3531.05,1
75.745424,-43.969323,45844.9358,2972.95,3436.1010,2002051801001,558.11,3531.06,1
75.745361,-43.968842,45845.0337,2972.95,3436.1165,2002051801001,558.12,3531.07,1
75.745298,-43.968361,45845.1316,2972.94,3436.1326,2002051801001,558.14,3531.07,1
75.745235,-43.967880,45845.2294,2972.92,3436.1486,2002051801001,558.15,3531.07,1
75.745172,-43.967399,45845.3273,2972.91,3436.1647,2002051801001,558.17,3531.08,1
75.745108,-43.966918,45845.4252,2972.90,3436.1807,2002051801001,558.18,3531.08,1
75.745045,-43.966437,45845.5230,2972.89,3436.1974,2002051801001,558.20,3531.09,1
75.744982,-43.965956,45845.6210,2972.89,3436.2162,2002051801001,558.21,3531.10,1
75.744919,-43.965474,45845.7189,2972.88,3436.2350,2002051801001,558.24,3531.12,1
75.744856,-43.964993,45845.8169,2972.88,3436.2538,2002051801001,558.26,3531.13,1
75.744793,-43.964512,45845.9148,2972.88,3436.2726,2002051801001,558.27,3531.15,1
75.744730,-43.964030,45846.0128,2972.88,3436.2916,2002051801001,558.29,3531.17,1
75.744667,-43.963549,45846.1107,2972.88,3436.3114,2002051801001,558.31,3531.19,1
75.744603,-43.963068,45846.2085,2972.88,3436.3311,2002051801001,558.33,3531.21,1
75.744540,-43.962587,45846.3064,2972.88,3436.3509,2002051801001,558.35,3531.22,1
75.744477,-43.962106,45846.4043,2972.87,3436.3707,2002051801001,558.37,3531.24,1
75.744414,-43.961625,45846.5022,2972.87,3436.3905,2002051801001,558.39,3531.26,1
75.744351,-43.961144,45846.6001,2972.88,3436.4116,2002051801001,558.41,3531.28,1
75.744287,-43.960663,45846.6981,2972.88,3436.4328,2002051801001,558.43,3531.31,1
75.744224,-43.960181,45846.7960,2972.93,3436.4539,2002051801001,558.45,3531.38,1
75.744161,-43.959700,45846.8940,2973.01,3436.4751,2002051801001,558.48,3531.48,1
75.744098,-43.959219,45846.9919,2973.14,3436.4963,2002051801001,558.50,3531.64,1
75.744035,-43.958738,45847.0898,2973.30,3436.5142,2002051801001,558.51,3531.82,1
75.743972,-43.958257,45847.1877,2973.50,3436.5318,2002051801001,558.53,3532.03,1
75.743908,-43.957776,45847.2856,2973.72,3436.5494,2002051801001,558.55,3532.27,1
75.743845,-43.957295,45847.3836,2973.96,3436.5670,2002051801001,558.57,3532.53,1
75.743782,-43.956814,45847.4815,2974.21,3436.5847,2002051801001,558.59,3532.80,1
75.743719,-43.956333,45847.5794,2974.48,3436.5988,2002051801001,558.60,3533.08,1
75.743655,-43.955852,45847.6773,2974.75,3436.6121,2002051801001,558.62,3533.36,1
75.743592,-43.955371,45847.7753,2975.13,3436.6254,2002051801001,558.63,3533.76,1
75.743529,-43.954891,45847.8732,2975.68,3436.6388,2002051801001,558.63,3534.31,1
75.743466,-43.954410,45847.9711,2976.32,3436.6521,2002051801001,558.65,3534.97,1
75.743402,-43.953929,45848.0690,2977.04,3436.6675,2002051801001,558.66,3535.70,1
75.743339,-43.953448,45848.1669,2977.76,3436.6837,2002051801001,558.69,3536.45,1
75.743275,-43.952968,45848.2647,2978.46,3436.6999,2002051801001,558.71,3537.17,1
75.743212,-43.952487,45848.3625,2979.10,3436.7162,2002051801001,558.72,3537.82,1
75.743149,-43.952007,45848.4604,2979.62,3436.7324,2002051801001,558.74,3538.35,1
75.743085,-43.951526,45848.5583,2979.97,3436.7511,2002051801001,558.75,3538.72,1
75.743022,-43.951045,45848.6562,2980.11,3436.7715,2002051801001,558.77,3538.88,1
75.742959,-43.950564,45848.7541,2980.06,3436.7919,2002051801001,558.79,3538.85,1
75.742896,-43.950083,45848.8521,2979.89,3436.8122,2002051801001,558.80,3538.69,1
75.742832,-43.949602,45848.9500,2979.62,3436.8326,2002051801001,558.79,3538.41,1
75.742769,-43.949122,45849.0479,2979.28,3436.8541,2002051801001,558.75,3538.02,1
75.742706,-43.948641,45849.1459,2978.85,3436.8768,2002051801001,558.69,3537.54,1
75.742643,-43.948160,45849.2438,2978.39,3436.8996,2002051801001,558.62,3537.01,1
75.742579,-43.947679,45849.3417,2977.92,3436.9223,2002051801001,558.52,3536.44,1
75.742516,-43.947198,45849.4397,2977.46,3436.9450,2002051801001,558.40,3535.86,1
75.742453,-43.946717,45849.5376,2977.02,3436.9680,2002051801001,558.29,3535.31,1
75.742389,-43.946237,45849.6355,2976.61,3436.9915,2002051801001,558.21,3534.82,1
75.742326,-43.945756,45849.7335,2976.21,3437.0150,2002051801001,558.15,3534.36,1
75.742263,-43.945275,45849.8314,2975.76,3437.0385,2002051801001,558.10,3533.87,1
75.742200,-43.944794,45849.9293,2975.29,3437.0620,2002051801001,558.08,3533.38,1
75.742136,-43.944313,45850.0273,2974.81,3437.0843,2002051801001,558.09,3532.91,1
75.742073,-43.943832,45850.1252,2974.34,3437.1035,2002051801001,558.11,3532.45,1
75.742010,-43.943351,45850.2231,2973.89,3437.1227,2002051801001,558.12,3532.01,1
75.741947,-43.942871,45850.3210,2973.48,3437.1419,2002051801001,558.14,3531.62,1
75.741883,-43.942390,45850.4190,2973.14,3437.1611,2002051801001,558.16,3531.31,1
75.741820,-43.941909,45850.5169,2972.90,3437.1800,2002051801001,558.18,3531.08,1
75.741757,-43.941428,45850.6148,2972.76,3437.1972,2002051801001,558.20,3530.96,1
75.741694,-43.940947,45850.7127,2972.73,3437.2144,2002051801001,558.21,3530.95,1
75.741630,-43.940466,45850.8106,2972.73,3437.2317,2002051801001,558.23,3530.96,1
75.741567,-43.939985,45850.9085,2972.74,3437.2489,2002051801001,558.24,3530.98,1
75.741504,-43.939505,45851.0064,2972.74,3437.2666,2002051801001,558.27,3531.01,1
75.741441,-43.939024,45851.1043,2972.74,3437.2911,2002051801001,558.29,3531.03,1
75.741377,-43.938543,45851.2022,2972.74,3437.3156,2002051801001,558.31,3531.05,1
75.741314,-43.938062,45851.3002,2972.74,3437.3400,2002051801001,558.34,3531.08,1
75.741251,-43.937581,45851.3981,2972.74,3437.3645,2002051801001,558.36,3531.10,1
75.741188,-43.937101,45851.4960,2972.74,3437.3890,2002051801001,558.39,3531.13,1
75.741124,-43.936620,45851.5939,2972.74,3437.4167,2002051801001,558.42,3531.16,1
75.741061,-43.936139,45851.6918,2972.73,3437.4445,2002051801001,558.45,3531.18,1
75.740998,-43.935658,45851.7897,2972.66,3437.4723,2002051801001,558.48,3531.14,1
75.740935,-43.935177,45851.8876,2972.53,3437.5001,2002051801001,558.50,3531.02,1
75.740871,-43.934696,45851.9855,2972.32,3437.5279,2002051801001,558.52,3530.85,1
75.740808,-43.934215,45852.0834,2972.07,3437.5565,2002051801001,558.55,3530.63,1
75.740745,-43.933735,45852.1813,2971.79,3437.5853,2002051801001,558.58,3530.38,1
75.740682,-43.933254,45852.2793,2971.49,3437.6141,2002051801001,558.61,3530.10,1
75.740618,-43.932773,45852.3772,2971.19,3437.6429,2002051801001,558.64,3529.84,1
75.740555,-43.932292,45852.4751,2970.92,3437.6717,2002051801001,558.67,3529.59,1
75.740492,-43.931811,45852.5730,2970.68,3437.6967,2002051801001,558.69,3529.37,1
75.740429,-43.931331,45852.6709,2970.48,3437.7204,2002051801001,558.72,3529.19,1
75.740365,-43.930850,45852.7688,2970.29,3437.7440,2002051801001,558.75,3529.04,1
75.740302,-43.930369,45852.8667,2970.10,3437.7677,2002051801001,558.77,3528.87,1
75.740239,-43.929888,45852.9646,2969.91,3437.7914,2002051801001,558.79,3528.70,1
75.740176,-43.929407,45853.0625,2969.73,3437.8149,2002051801001,558.81,3528.54,1
75.740113,-43.928926,45853.1605,2969.55,3437.8382,2002051801001,558.84,3528.39,1
75.740050,-43.928445,45853.2584,2969.38,3437.8615,2002051801001,558.87,3528.25,1
75.739986,-43.927964,45853.3564,2969.25,3437.8848,2002051801001,558.89,3528.13,1
75.739923,-43.927482,45853.4543,2969.13,3437.9081,2002051801001,558.91,3528.04,1
75.739860,-43.927001,45853.5523,2969.06,3437.9313,2002051801001,558.93,3527.99,1
75.739797,-43.926521,45853.6502,2969.02,3437.9544,2002051801001,558.96,3527.98,1
75.739734,-43.926040,45853.7481,2969.04,3437.9776,2002051801001,558.98,3528.01,1
75.739670,-43.925559,45853.8460,2969.08,3438.0007,2002051801001,559.00,3528.09,1
75.739607,-43.925078,45853.9439,2969.18,3438.0238,2002051801001,559.02,3528.20,1
75.739544,-43.924597,45854.0419,2969.31,3438.0472,2002051801001,559.05,3528.36,1
75.739481,-43.924116,45854.1398,2969.48,3438.0711,2002051801001,559.03,3528.51,1
75.739418,-43.923635,45854.2378,2969.70,3438.0950,2002051801001,558.92,3528.62,1
75.739355,-43.923154,45854.3357,2969.94,3438.1189,2002051801001,558.80,3528.74,1
75.739292,-43.922673,45854.4337,2970.21,3438.1428,2002051801001,558.68,3528.90,1
75.739229,-43.922192,45854.5316,2970.50,3438.1668,2002051801001,558.56,3529.07,1
75.739165,-43.921711,45854.6295,2970.81,3438.1909,2002051801001,558.44,3529.26,1
75.739102,-43.921230,45854.7274,2971.24,3438.2150,2002051801001,558.32,3529.56,1
75.739039,-43.920749,45854.8254,2971.97,3438.2390,2002051801001,558.25,3530.22,1
75.738976,-43.920269,45854.9233,2972.96,3438.2631,2002051801001,558.27,3531.23,1
75.738912,-43.919788,45855.0212,2974.21,3438.2866,2002051801001,558.29,3532.49,1
75.738849,-43.919307,45855.1191,2975.62,3438.3080,2002051801001,558.30,3533.92,1
75.738786,-43.918826,45855.2170,2977.08,3438.3293,2002051801001,558.33,3535.41,1
75.738723,-43.918346,45855.3149,2978.52,3438.3507,2002051801001,558.35,3536.87,1
75.738659,-43.917865,45855.4128,2979.84,3438.3720,2002051801001,558.37,3538.21,1
75.738596,-43.917384,45855.5108,2980.95,3438.3936,2002051801001,558.39,3539.34,1
75.738533,-43.916904,45855.6087,2981.77,3438.4171,2002051801001,558.42,3540.19,1
75.738470,-43.916423,45855.7066,2982.25,3438.4406,2002051801001,558.44,3540.68,1
75.738406,-43.915942,45855.8046,2982.60,3438.4641,2002051801001,558.46,3541.06,1
75.738343,-43.915461,45855.9025,2982.92,3438.4876,2002051801001,558.48,3541.40,1
75.738280,-43.914981,45856.0005,2983.22,3438.5111,2002051801001,558.51,3541.73,1
75.738216,-43.914500,45856.0984,2983.49,3438.5356,2002051801001,558.54,3542.03,1
75.738153,-43.914019,45856.1963,2983.74,3438.5601,2002051801001,558.56,3542.29,1
75.738090,-43.913539,45856.2943,2983.94,3438.5846,2002051801001,558.58,3542.53,1
75.738027,-43.913058,45856.3922,2984.10,3438.6091,2002051801001,558.61,3542.71,1
75.737963,-43.912577,45856.4902,2984.22,3438.6335,2002051801001,558.63,3542.86,1
75.737900,-43.912097,45856.5881,2984.29,3438.6622,2002051801001,558.66,3542.95,1
75.737837,-43.911617,45856.6859,2984.30,3438.6914,2002051801001,558.69,3542.99,1
75.737773,-43.911136,45856.7838,2984.22,3438.7206,2002051801001,558.72,3542.94,1
75.737710,-43.910656,45856.8817,2984.04,3438.7497,2002051801001,558.75,3542.79,1
75.737646,-43.910175,45856.9795,2983.78,3438.7789,2002051801001,558.78,3542.56,1
75.737583,-43.909695,45857.0775,2983.48,3438.8079,2002051801001,558.81,3542.29,1
75.737520,-43.909214,45857.1755,2983.15,3438.8369,2002051801001,558.84,3541.99,1
75.737456,-43.908734,45857.2734,2982.82,3438.8659,2002051801001,558.87,3541.69,1
75.737393,-43.908253,45857.3714,2982.51,3438.8949,2002051801001,558.90,3541.41,1
75.737330,-43.907772,45857.4694,2982.27,3438.9239,2002051801001,558.93,3541.19,1
75.737266,-43.907292,45857.5673,2982.10,3438.9512,2002051801001,558.96,3541.06,1
75.737203,-43.906812,45857.6652,2982.04,3438.9776,2002051801001,558.98,3541.01,1
75.737139,-43.906331,45857.7632,2982.14,3439.0041,2002051801001,559.00,3541.15,1
75.737076,-43.905851,45857.8611,2982.43,3439.0305,2002051801001,559.03,3541.47,1
75.737013,-43.905371,45857.9590,2982.87,3439.0569,2002051801001,559.06,3541.94,1
75.736949,-43.904891,45858.0569,2983.44,3439.0830,2002051801001,559.08,3542.53,1
75.736886,-43.904410,45858.1549,2984.09,3439.1089,2002051801001,559.11,3543.20,1
75.736822,-43.903930,45858.2528,2984.78,3439.1347,2002051801001,559.14,3543.92,1
75.736759,-43.903450,45858.3507,2985.46,3439.1606,2002051801001,559.17,3544.63,1
75.736695,-43.902970,45858.4487,2986.09,3439.1864,2002051801001,559.19,3545.27,1
75.736632,-43.902490,45858.5466,2986.62,3439.2145,2002051801001,559.21,3545.84,1
75.736568,-43.902009,45858.6446,2987.05,3439.2451,2002051801001,559.24,3546.29,1
75.736505,-43.901529,45858.7425,2987.38,3439.2757,2002051801001,559.27,3546.66,1
75.736441,-43.901049,45858.8405,2987.73,3439.3062,2002051801001,559.25,3546.99,1
75.736378,-43.900569,45858.9384,2988.14,3439.3368,2002051801001,559.16,3547.30,1
75.736314,-43.900089,45859.0364,2988.54,3439.3674,2002051801001,559.04,3547.58,1
75.736251,-43.899608,45859.1343,2988.92,3439.3979,2002051801001,558.92,3547.84,1
75.736187,-43.899128,45859.2323,2989.28,3439.4285,2002051801001,558.80,3548.08,1
75.736124,-43.898648,45859.3303,2989.60,3439.4590,2002051801001,558.68,3548.29,1
75.736061,-43.898168,45859.4282,2989.88,3439.4896,2002051801001,558.56,3548.45,1
75.735997,-43.897688,45859.5262,2990.06,3439.5203,2002051801001,558.53,3548.59,1
75.735934,-43.897208,45859.6241,2990.12,3439.5515,2002051801001,558.55,3548.68,1
75.735870,-43.896727,45859.7221,2990.10,3439.5826,2002051801001,558.58,3548.69,1
75.735807,-43.896247,45859.8200,2990.03,3439.6138,2002051801001,558.61,3548.64,1
75.735743,-43.895767,45859.9180,2989.91,3439.6449,2002051801001,558.64,3548.55,1
75.735680,-43.895287,45860.0159,2989.76,3439.6759,2002051801001,558.67,3548.43,1
75.735616,-43.894807,45860.1139,2989.60,3439.7061,2002051801001,558.70,3548.30,1
75.735553,-43.894327,45860.2119,2989.44,3439.7363,2002051801001,558.73,3548.17,1
75.735489,-43.893846,45860.3098,2989.29,3439.7664,2002051801001,558.76,3548.05,1
75.735426,-43.893366,45860.4078,2989.14,3439.7966,2002051801001,558.79,3547.93,1
75.735362,-43.892886,45860.5057,2989.03,3439.8271,2002051801001,558.82,3547.85,1
75.735299,-43.892406,45860.6036,2988.94,3439.8640,2002051801001,558.87,3547.81,1
